Loading corpus from disk /home/jjohn273/git/Hcpcs2Vec/data/corpus.npy
Loaded corpus with length 4714983 in 11.877645254135132
Epoch: 1 	 loss: 3751312.0 	 time: 73.89717364311218
Epoch: 35 	 loss: 433488.0 	 time: 61.7724552154541
Epoch: 36 	 loss: 434672.0 	 time: 61.90753722190857
Epoch: 37 	 loss: 437096.0 	 time: 61.93267583847046
Epoch: 38 	 loss: 434728.0 	 time: 62.07526159286499
Epoch: 39 	 loss: 437312.0 	 time: 62.00112867355347
Epoch: 40 	 loss: 432296.0 	 time: 61.82255268096924
Epoch: 41 	 loss: 436104.0 	 time: 61.893683195114136
Epoch: 42 	 loss: 435224.0 	 time: 61.94361686706543
Epoch: 43 	 loss: 431168.0 	 time: 61.96063232421875
Epoch: 44 	 loss: 428960.0 	 time: 61.9176766872406
Epoch: 45 	 loss: 431896.0 	 time: 61.95696020126343
Epoch: 46 	 loss: 433312.0 	 time: 61.8533616065979
Epoch: 47 	 loss: 433752.0 	 time: 62.071544885635376
Epoch: 48 	 loss: 434424.0 	 time: 62.16676735877991
Epoch: 49 	 loss: 432488.0 	 time: 62.199899673461914
Epoch: 50 	 loss: 430040.0 	 time: 62.01391100883484
Epoch: 51 	 loss: 425856.0 	 time: 61.86296105384827
Epoch: 52 	 loss: 428952.0 	 time: 61.85947394371033
Epoch: 53 	 loss: 431424.0 	 time: 62.00663137435913
Epoch: 54 	 loss: 432496.0 	 time: 61.846195220947266
Epoch: 55 	 loss: 428064.0 	 time: 62.144023418426514
Epoch: 56 	 loss: 428512.0 	 time: 61.99462866783142
Epoch: 57 	 loss: 425280.0 	 time: 62.053590536117554
Epoch: 58 	 loss: 429640.0 	 time: 61.943915367126465
Epoch: 59 	 loss: 428512.0 	 time: 62.11712121963501
Epoch: 60 	 loss: 427904.0 	 time: 61.8277223110199
Epoch: 61 	 loss: 428688.0 	 time: 61.84315085411072
Epoch: 62 	 loss: 426064.0 	 time: 61.96085262298584
Epoch: 63 	 loss: 428776.0 	 time: 61.61647439002991
Epoch: 64 	 loss: 429600.0 	 time: 61.93527412414551
Epoch: 65 	 loss: 423240.0 	 time: 61.86783981323242
Epoch: 66 	 loss: 425680.0 	 time: 61.93555164337158
Epoch: 67 	 loss: 420064.0 	 time: 62.01485013961792
Epoch: 68 	 loss: 422240.0 	 time: 61.960745334625244
Epoch: 69 	 loss: 422904.0 	 time: 61.878525495529175
Epoch: 70 	 loss: 422312.0 	 time: 62.04529857635498
Epoch: 71 	 loss: 420168.0 	 time: 61.99832820892334
Epoch: 72 	 loss: 421400.0 	 time: 61.94825291633606
Epoch: 73 	 loss: 425264.0 	 time: 61.856701374053955
Epoch: 74 	 loss: 422736.0 	 time: 61.852853298187256
Epoch: 75 	 loss: 425392.0 	 time: 61.85754132270813
Epoch: 76 	 loss: 420544.0 	 time: 61.81285285949707
Epoch: 77 	 loss: 416552.0 	 time: 61.78383135795593
Epoch: 78 	 loss: 420552.0 	 time: 61.75071120262146
Epoch: 79 	 loss: 417136.0 	 time: 61.78991913795471
Epoch: 80 	 loss: 417760.0 	 time: 61.646950006484985
Epoch: 81 	 loss: 416136.0 	 time: 61.77149987220764
Epoch: 82 	 loss: 416976.0 	 time: 61.8800094127655
Epoch: 83 	 loss: 415984.0 	 time: 61.74886751174927
Epoch: 84 	 loss: 411672.0 	 time: 61.91743516921997
Epoch: 85 	 loss: 415952.0 	 time: 61.783949851989746
Epoch: 86 	 loss: 416488.0 	 time: 61.77772617340088
Epoch: 87 	 loss: 419128.0 	 time: 61.909995794296265
Epoch: 88 	 loss: 412816.0 	 time: 61.65106654167175
Epoch: 89 	 loss: 410392.0 	 time: 61.925278425216675
Epoch: 90 	 loss: 410128.0 	 time: 62.0958206653595
Epoch: 91 	 loss: 413200.0 	 time: 62.08561372756958
Epoch: 92 	 loss: 412304.0 	 time: 61.86379361152649
Epoch: 93 	 loss: 412384.0 	 time: 61.79015564918518
Epoch: 94 	 loss: 409584.0 	 time: 61.898316621780396
Epoch: 95 	 loss: 409624.0 	 time: 61.71714925765991
Epoch: 96 	 loss: 410208.0 	 time: 61.92906618118286
Epoch: 97 	 loss: 405200.0 	 time: 61.76809740066528
Epoch: 98 	 loss: 408208.0 	 time: 61.93504738807678
Epoch: 99 	 loss: 406328.0 	 time: 61.7432074546814
Epoch: 100 	 loss: 409632.0 	 time: 61.93785786628723
Epoch: 101 	 loss: 410360.0 	 time: 61.773536682128906
Epoch: 102 	 loss: 408448.0 	 time: 61.963868141174316
Epoch: 103 	 loss: 404296.0 	 time: 61.86804413795471
Epoch: 104 	 loss: 404880.0 	 time: 62.00788474082947
Epoch: 105 	 loss: 405032.0 	 time: 61.844847440719604
Epoch: 106 	 loss: 403240.0 	 time: 61.79408311843872
Epoch: 107 	 loss: 401136.0 	 time: 61.67439341545105
Epoch: 108 	 loss: 407680.0 	 time: 61.87321138381958
Epoch: 109 	 loss: 401776.0 	 time: 61.873133182525635
Epoch: 110 	 loss: 406672.0 	 time: 61.67393493652344
Epoch: 111 	 loss: 403296.0 	 time: 61.65309977531433
Epoch: 112 	 loss: 399496.0 	 time: 61.63988280296326
Epoch: 113 	 loss: 395920.0 	 time: 61.90563344955444
Epoch: 114 	 loss: 400576.0 	 time: 62.0267539024353
Epoch: 115 	 loss: 401152.0 	 time: 61.67441010475159
Epoch: 116 	 loss: 395272.0 	 time: 61.83016633987427
Epoch: 117 	 loss: 395560.0 	 time: 61.96197319030762
Epoch: 118 	 loss: 397360.0 	 time: 61.79342079162598
Epoch: 119 	 loss: 402432.0 	 time: 61.65372824668884
Epoch: 120 	 loss: 397192.0 	 time: 61.788137435913086
Epoch: 121 	 loss: 395736.0 	 time: 61.779624462127686
Epoch: 122 	 loss: 398224.0 	 time: 61.85335659980774
Epoch: 123 	 loss: 396288.0 	 time: 61.87977886199951
Epoch: 124 	 loss: 393712.0 	 time: 61.6864595413208
Epoch: 125 	 loss: 395480.0 	 time: 61.632917165756226
Epoch: 126 	 loss: 389872.0 	 time: 61.73467040061951
Epoch: 127 	 loss: 392328.0 	 time: 61.882381439208984
Epoch: 128 	 loss: 390056.0 	 time: 61.90225386619568
Epoch: 129 	 loss: 392512.0 	 time: 61.782750606536865
Epoch: 130 	 loss: 389392.0 	 time: 61.65871548652649
Epoch: 131 	 loss: 389040.0 	 time: 61.77191615104675
Epoch: 132 	 loss: 387624.0 	 time: 62.01480054855347
Epoch: 133 	 loss: 390040.0 	 time: 61.96315026283264
Epoch: 134 	 loss: 390968.0 	 time: 61.84622120857239
Epoch: 135 	 loss: 387208.0 	 time: 61.79346942901611
Epoch: 136 	 loss: 384328.0 	 time: 61.82632350921631
Epoch: 137 	 loss: 383840.0 	 time: 61.951178789138794
Epoch: 138 	 loss: 385776.0 	 time: 62.01471924781799
Epoch: 139 	 loss: 384120.0 	 time: 61.869176626205444
Epoch: 140 	 loss: 384312.0 	 time: 61.87326240539551
Epoch: 141 	 loss: 381504.0 	 time: 61.79046273231506
Epoch: 142 	 loss: 385920.0 	 time: 61.698962926864624
Epoch: 143 	 loss: 374352.0 	 time: 61.676780700683594
Epoch: 144 	 loss: 380160.0 	 time: 61.109050989151
Epoch: 145 	 loss: 375944.0 	 time: 60.811790227890015
Epoch: 146 	 loss: 380992.0 	 time: 60.636454582214355
Epoch: 147 	 loss: 375952.0 	 time: 60.81883788108826
Epoch: 148 	 loss: 378840.0 	 time: 60.72889685630798
Epoch: 149 	 loss: 370184.0 	 time: 60.763729095458984
Epoch: 150 	 loss: 381440.0 	 time: 60.903995752334595
Epoch: 151 	 loss: 375152.0 	 time: 60.36098837852478
Epoch: 152 	 loss: 375432.0 	 time: 60.37548542022705
Epoch: 153 	 loss: 372584.0 	 time: 60.45896339416504
Epoch: 154 	 loss: 371336.0 	 time: 60.45012593269348
Epoch: 155 	 loss: 372840.0 	 time: 60.41842818260193
Epoch: 156 	 loss: 368312.0 	 time: 60.281697273254395
Epoch: 157 	 loss: 369712.0 	 time: 60.31886577606201
Epoch: 158 	 loss: 368504.0 	 time: 60.396642446517944
Epoch: 159 	 loss: 361136.0 	 time: 60.37700915336609
Epoch: 160 	 loss: 366672.0 	 time: 60.35105919837952
Epoch: 161 	 loss: 359744.0 	 time: 60.562670946121216
Epoch: 162 	 loss: 361968.0 	 time: 60.485196352005005
Epoch: 163 	 loss: 353736.0 	 time: 60.464327812194824
Epoch: 164 	 loss: 355056.0 	 time: 60.50102996826172
Epoch: 165 	 loss: 357192.0 	 time: 60.409106492996216
Epoch: 166 	 loss: 352536.0 	 time: 60.546364545822144
Epoch: 167 	 loss: 355808.0 	 time: 60.5239839553833
Epoch: 168 	 loss: 353736.0 	 time: 60.492286682128906
Epoch: 169 	 loss: 348576.0 	 time: 60.57152247428894
Epoch: 170 	 loss: 344592.0 	 time: 60.65164375305176
Epoch: 171 	 loss: 347432.0 	 time: 60.472901821136475
Epoch: 172 	 loss: 347616.0 	 time: 60.797317028045654
Epoch: 173 	 loss: 342792.0 	 time: 60.692646741867065
Epoch: 174 	 loss: 338640.0 	 time: 60.65572643280029
Epoch: 175 	 loss: 338624.0 	 time: 60.69990515708923
Epoch: 176 	 loss: 332944.0 	 time: 60.74265718460083
Epoch: 177 	 loss: 332088.0 	 time: 60.63774275779724
Epoch: 178 	 loss: 328952.0 	 time: 60.925573110580444
Epoch: 179 	 loss: 327976.0 	 time: 60.88272976875305
Epoch: 180 	 loss: 324640.0 	 time: 60.91902470588684
Epoch: 181 	 loss: 322616.0 	 time: 60.7846097946167
Epoch: 182 	 loss: 319288.0 	 time: 60.996365547180176
Epoch: 183 	 loss: 311440.0 	 time: 60.757400035858154
Epoch: 184 	 loss: 308224.0 	 time: 60.74073600769043
Epoch: 185 	 loss: 305912.0 	 time: 60.85656118392944
Epoch: 186 	 loss: 304064.0 	 time: 60.865867614746094
Epoch: 187 	 loss: 300336.0 	 time: 60.99954342842102
Epoch: 188 	 loss: 292704.0 	 time: 60.87262487411499
Epoch: 189 	 loss: 281720.0 	 time: 60.84508919715881
Epoch: 190 	 loss: 283864.0 	 time: 60.819485902786255
Epoch: 191 	 loss: 275720.0 	 time: 61.0367431640625
Epoch: 192 	 loss: 267768.0 	 time: 60.980273723602295
Epoch: 193 	 loss: 263800.0 	 time: 60.8697829246521
Epoch: 194 	 loss: 259616.0 	 time: 61.025060415267944
Epoch: 195 	 loss: 252800.0 	 time: 61.04556941986084
Epoch: 196 	 loss: 243504.0 	 time: 61.18673324584961
Epoch: 197 	 loss: 240024.0 	 time: 61.0243501663208
Epoch: 198 	 loss: 228536.0 	 time: 61.26207661628723
Epoch: 199 	 loss: 222208.0 	 time: 61.23299431800842
Epoch: 200 	 loss: 215328.0 	 time: 61.44236183166504
Training completed in 12333.533296346664
