Loading corpus from disk /home/jjohn273/git/Hcpcs2Vec/data/corpus.npy
Loaded corpus with length 4714983 in 11.492666006088257
Epoch: 1 	 loss: 3628342.5 	 time: 98.80971097946167
Epoch: 2 	 loss: 3241227.5 	 time: 86.86774182319641
Epoch: 3 	 loss: 3220488.0 	 time: 86.50268530845642
Epoch: 4 	 loss: 3196804.0 	 time: 86.44121360778809
Epoch: 5 	 loss: 3205684.0 	 time: 86.31028461456299
Epoch: 6 	 loss: 2452808.0 	 time: 86.42081570625305
Epoch: 7 	 loss: 2360712.0 	 time: 86.24417805671692
Epoch: 8 	 loss: 2364242.0 	 time: 86.35996723175049
Epoch: 9 	 loss: 2360338.0 	 time: 86.26116061210632
Epoch: 10 	 loss: 2372954.0 	 time: 86.41583204269409
Epoch: 11 	 loss: 2372022.0 	 time: 86.20458364486694
Epoch: 12 	 loss: 2377664.0 	 time: 86.09550452232361
Epoch: 13 	 loss: 1802114.0 	 time: 86.15635848045349
Epoch: 14 	 loss: 1679392.0 	 time: 86.25287246704102
Epoch: 15 	 loss: 1678848.0 	 time: 86.22628378868103
Epoch: 16 	 loss: 1682628.0 	 time: 86.23659253120422
Epoch: 17 	 loss: 1673688.0 	 time: 86.24384331703186
Epoch: 18 	 loss: 1679316.0 	 time: 86.27558374404907
Epoch: 19 	 loss: 1680112.0 	 time: 86.22805142402649
Epoch: 20 	 loss: 1676000.0 	 time: 86.35538816452026
Epoch: 21 	 loss: 1671260.0 	 time: 86.44572806358337
Epoch: 22 	 loss: 1673444.0 	 time: 86.0073311328888
Epoch: 23 	 loss: 1675448.0 	 time: 86.21905040740967
Epoch: 24 	 loss: 1667300.0 	 time: 86.07609057426453
Epoch: 25 	 loss: 1668296.0 	 time: 86.24673581123352
Epoch: 26 	 loss: 1676200.0 	 time: 86.37629556655884
Epoch: 27 	 loss: 1661944.0 	 time: 86.07613229751587
Epoch: 28 	 loss: 1659072.0 	 time: 86.16405534744263
Epoch: 29 	 loss: 1673752.0 	 time: 86.14641952514648
Epoch: 30 	 loss: 1673228.0 	 time: 86.11394309997559
Epoch: 31 	 loss: 1650692.0 	 time: 86.10260057449341
Epoch: 32 	 loss: 1664376.0 	 time: 86.11752152442932
Epoch: 33 	 loss: 810700.0 	 time: 86.06767630577087
Epoch: 34 	 loss: 552008.0 	 time: 86.14677143096924
Epoch: 35 	 loss: 554912.0 	 time: 85.99669456481934
Epoch: 36 	 loss: 550256.0 	 time: 86.116037607193
Epoch: 37 	 loss: 544960.0 	 time: 86.09155130386353
Epoch: 38 	 loss: 545360.0 	 time: 86.15205907821655
Epoch: 39 	 loss: 545528.0 	 time: 86.14730763435364
Epoch: 40 	 loss: 540048.0 	 time: 86.20306634902954
