Loading corpus from disk /home/jjohn273/git/Hcpcs2Vec/data/corpus.npy
Loaded corpus with length 4714983 in 10.461786031723022
Epoch: 1 	 loss: 3630154.75 	 time: 110.57414841651917
Epoch: 2 	 loss: 3206336.25 	 time: 100.0864143371582
Epoch: 3 	 loss: 3199100.0 	 time: 99.7908251285553
Epoch: 4 	 loss: 3177585.0 	 time: 99.54407334327698
Epoch: 5 	 loss: 3193273.0 	 time: 99.31220173835754
Epoch: 6 	 loss: 2446967.0 	 time: 99.21974992752075
Epoch: 7 	 loss: 2367790.0 	 time: 99.17238450050354
Epoch: 8 	 loss: 2375844.0 	 time: 99.1805350780487
Epoch: 9 	 loss: 2367092.0 	 time: 99.07074117660522
Epoch: 10 	 loss: 2371698.0 	 time: 98.99356484413147
Epoch: 11 	 loss: 2374750.0 	 time: 98.99988412857056
Epoch: 12 	 loss: 2354278.0 	 time: 98.89688396453857
Epoch: 13 	 loss: 1844584.0 	 time: 98.85002040863037
Epoch: 14 	 loss: 1710688.0 	 time: 98.90009474754333
Epoch: 15 	 loss: 1703180.0 	 time: 98.91090655326843
Epoch: 16 	 loss: 1711536.0 	 time: 98.91306233406067
Epoch: 17 	 loss: 1707316.0 	 time: 98.88451170921326
Epoch: 18 	 loss: 1706288.0 	 time: 98.85167694091797
Epoch: 19 	 loss: 1704280.0 	 time: 98.87029194831848
Epoch: 20 	 loss: 1704268.0 	 time: 98.87872076034546
Epoch: 21 	 loss: 1697768.0 	 time: 98.84332752227783
Epoch: 22 	 loss: 1697788.0 	 time: 98.81270623207092
Epoch: 23 	 loss: 1693636.0 	 time: 98.82458996772766
Epoch: 24 	 loss: 1701120.0 	 time: 98.7930977344513
Epoch: 25 	 loss: 1690416.0 	 time: 98.86983394622803
Epoch: 26 	 loss: 1703272.0 	 time: 98.79873824119568
Epoch: 27 	 loss: 1695540.0 	 time: 98.82044315338135
Epoch: 28 	 loss: 1693884.0 	 time: 98.81935429573059
Epoch: 29 	 loss: 1697788.0 	 time: 98.80517983436584
Epoch: 30 	 loss: 1681852.0 	 time: 98.7683174610138
Epoch: 31 	 loss: 1685544.0 	 time: 98.78809952735901
